Paper_id,Duration,Year_result,Loc_multi_results,Review_id,Group_RV,Response_var,Response_var_units,Stat_test,Stat_type,Trt_id1,Trt1_interaction,Trt1_interaction2,Trt_id1value,Trt_id2,Trt2_interaction,Trt2_interaction2,Trt_id2value,Sig_level,Effect,Effect_norm,Group_finelevel,Trt_id1name,Trt_id1description,Trt_id2name,Trt_id2description,Reviewers_results_short,Reviewers_results_long,Authors_comments
143,1994-3,2,3,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,0,,,10.5,1,,,10.5,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,2,3,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,0,,,10.5,2,,,10.3,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,2,3,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,1,,,10.5,2,,,10.3,ns,,0,uniform_variable,variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,3,3,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,0,,,12.4,1,,,12.3,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,3,3,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,0,,,12.4,2,,,12.4,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,3,3,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,1,,,12.3,2,,,12.4,ns,,0,uniform_variable,variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,1,4,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,0,,,7,1,,,7,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,1,4,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,0,,,7,2,,,6.7,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,1,4,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,1,,,7,2,,,6.7,ns,,0,uniform_variable,variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,2,4,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,0,,,4.6,1,,,4.8,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,2,4,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,0,,,4.6,2,,,4.5,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,2,4,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,1,,,4.8,2,,,4.5,ns,,0,uniform_variable,variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,3,4,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,0,,,9.1,1,,,9.1,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,3,4,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,0,,,9.1,2,,,9,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,3,4,Nutrient,Crop Production,maize grain yield,Mg/ha,LSM,mean,1,,,9.1,2,,,9,ns,,0,uniform_variable,variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",grain yield was not generally impacted by nitrogen applicaiton treatment strategy (variable rate compared with uniform application).,"Maize grain yields were generally similar when nitrogen fertilizer was applied at variable rates and at uniform rates over this three year study conducted at four sites. However, at two sites in one year variable rate application resulted in significant, but small (0.14 Mg/ha and 0.57 Mg/ha) reductions in maize grain yields compared to uniform nitrogen fertilizer application. Conversely, at one site in one year variable rate application significnatly increased maize grain yields a modest amount  (0.2 MG/ha) compared to uniform fertilizer application.",
143,1994-3,1,1,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,5.2,1,,,4.8,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,1,1,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,5.2,2,,,4.8,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,1,1,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,1,,,4.8,2,,,4.8,ns,,0,uniform_variable,variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,2,1,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,4.5,1,,,4.4,ns,0,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,2,1,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,4.5,2,,,4.1,ns,0,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,2,1,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,1,,,4.4,2,,,4.1,ns,0,0,uniform_variable,variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,3,1,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,2.8,1,,,2.9,ns,0,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,3,1,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,2.8,2,,,2.5,ns,0,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,3,1,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,1,,,2.9,2,,,2.5,ns,0,0,uniform_variable,variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,1,2,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,5.2,1,,,5.3,ns,0,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,1,2,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,5.2,2,,,4.6,ns,0,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,1,2,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,1,,,5.3,2,,,4.6,ns,0,0,uniform_variable,variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,2,2,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,11.7,1,,,10.5,ns,,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,2,2,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,11.7,2,,,9.8,0.05,,1,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,2,2,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,1,,,10.5,2,,,9.8,ns,,0,uniform_variable,variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,3,2,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,4.4,1,,,4.5,ns,0,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,3,2,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,4.4,2,,,3.8,ns,0,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,3,2,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,1,,,4.5,2,,,3.8,ns,0,0,uniform_variable,variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,1,3,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,3.4,1,,,3.2,ns,0,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),variable rate technology nitrogen application (mean of 141 kg N/ha over all sites and years),residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
143,1994-3,1,3,Nutrient,Soil,"soil residual nitrate (0-90 cm depth, after harvest or early spring)",mg N/kg soil,LSM,mean,0,,,3.4,2,,,3.2,ns,0,0,uniform_variable,uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),uniform nitrogen application management (mean of 142 kg N/ha over all sites and years),"reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)","reduced variable rate technology nitrogen application (15% less than variable rate treatment, approx. 120 kg N/ha)",residual soil nitrate (0-90 cm depth) was similar among plots where nitrogen fertilizer was applied either at variable rates or uniformly.,"Over the course of the 13 site-years included in this study, there wre no situations where variable nitrogen application resulted in significantly lower residual nitrate than uniform management. ",
