"review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","per_change","actual_diff"
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",3,NA,NA,113.4,8,NA,NA,86.3,"ns",0,"mono_mono","clover","crimson clover cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-23.8977072310406,-27.1
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",3,NA,NA,113.4,9,NA,NA,99,"ns",0,"mono_mono","clover","crimson clover cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-12.6984126984127,-14.4
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",3,NA,NA,113.4,9,NA,NA,99,"ns",0,"mono_mono","clover","crimson clover cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-12.6984126984127,-14.4
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",3,NA,NA,113.4,9,NA,NA,99,"ns",0,"mono_mono","clover","crimson clover cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-12.6984126984127,-14.4
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",3,NA,NA,181.1,4,NA,NA,182.5,"ns",0,"mono_mono","clover","crimson clover cover crop","forage radish","oilseed radish cover crop","Mixture comparisons","Non-legume",0.773053561568197,1.40000000000001
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",3,NA,NA,181.1,4,NA,NA,182.5,"ns",0,"mono_mono","clover","crimson clover cover crop","forage radish","oilseed radish cover crop","Mixture comparisons","Non-legume",0.773053561568197,1.40000000000001
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",3,NA,NA,181.1,4,NA,NA,182.5,"ns",0,"mono_mono","clover","crimson clover cover crop","forage radish","oilseed radish cover crop","Mixture comparisons","Non-legume",0.773053561568197,1.40000000000001
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",3,NA,NA,181.1,5,NA,NA,150.4,"ns",0,"mono_mono","clover","crimson clover cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-16.9519602429597,-30.7
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",3,NA,NA,181.1,5,NA,NA,150.4,"ns",0,"mono_mono","clover","crimson clover cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-16.9519602429597,-30.7
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",3,NA,NA,181.1,5,NA,NA,150.4,"ns",0,"mono_mono","clover","crimson clover cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-16.9519602429597,-30.7
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,7,NA,NA,321.1,"0.05",NA,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-33.2432432432432,-159.9
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,7,NA,NA,321.1,"0.05",NA,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-33.2432432432432,-159.9
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,7,NA,NA,321.1,"0.05",NA,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-33.2432432432432,-159.9
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,8,NA,NA,245.5,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-48.960498960499,-235.5
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,8,NA,NA,245.5,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-48.960498960499,-235.5
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,8,NA,NA,245.5,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-48.960498960499,-235.5
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,6,NA,NA,110.1,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-39.6712328767123,-72.4
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,6,NA,NA,110.1,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-39.6712328767123,-72.4
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,6,NA,NA,110.1,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-39.6712328767123,-72.4
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,7,NA,NA,74.1,"0.05",NA,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-59.3972602739726,-108.4
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,7,NA,NA,74.1,"0.05",NA,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-59.3972602739726,-108.4
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,7,NA,NA,74.1,"0.05",NA,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-59.3972602739726,-108.4
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,8,NA,NA,66.7,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-63.4520547945205,-115.8
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,8,NA,NA,66.7,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-63.4520547945205,-115.8
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,8,NA,NA,66.7,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-63.4520547945205,-115.8
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,9,NA,NA,115.8,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-36.5479452054795,-66.7
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,9,NA,NA,115.8,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-36.5479452054795,-66.7
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,9,NA,NA,115.8,"0.05",NA,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-36.5479452054795,-66.7
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,5,NA,NA,457.4,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-4.90644490644491,-23.6
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,5,NA,NA,457.4,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-4.90644490644491,-23.6
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,5,NA,NA,457.4,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-4.90644490644491,-23.6
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,6,NA,NA,381.8,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-20.6237006237006,-99.2
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,6,NA,NA,381.8,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-20.6237006237006,-99.2
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,6,NA,NA,381.8,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-20.6237006237006,-99.2
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,9,NA,NA,419,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-12.8898128898129,-62
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,9,NA,NA,419,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-12.8898128898129,-62
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,481,9,NA,NA,419,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-12.8898128898129,-62
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,5,NA,NA,141.8,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",2.01438848920864,2.80000000000001
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,5,NA,NA,141.8,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",2.01438848920864,2.80000000000001
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,5,NA,NA,141.8,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",2.01438848920864,2.80000000000001
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,6,NA,NA,144.6,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",4.02877697841726,5.59999999999999
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,6,NA,NA,144.6,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",4.02877697841726,5.59999999999999
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,6,NA,NA,144.6,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",4.02877697841726,5.59999999999999
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,7,NA,NA,139,"ns",0,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,7,NA,NA,139,"ns",0,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,7,NA,NA,139,"ns",0,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,8,NA,NA,102.8,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-26.0431654676259,-36.2
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,8,NA,NA,102.8,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-26.0431654676259,-36.2
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,8,NA,NA,102.8,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-26.0431654676259,-36.2
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,9,NA,NA,153.4,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",10.3597122302158,14.4
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,9,NA,NA,153.4,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",10.3597122302158,14.4
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",4,NA,NA,139,9,NA,NA,153.4,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",10.3597122302158,14.4
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,5,NA,NA,102.7,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-4.81927710843374,-5.2
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,5,NA,NA,102.7,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-4.81927710843374,-5.2
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,5,NA,NA,102.7,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-4.81927710843374,-5.2
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,6,NA,NA,129.1,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",19.6478220574606,21.2
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,6,NA,NA,129.1,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",19.6478220574606,21.2
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,6,NA,NA,129.1,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",19.6478220574606,21.2
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,7,NA,NA,113.4,"ns",0,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",5.09731232622799,5.5
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,7,NA,NA,113.4,"ns",0,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",5.09731232622799,5.5
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,7,NA,NA,113.4,"ns",0,"mono_mix_2","forage radish","oilseed radish cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",5.09731232622799,5.5
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,8,NA,NA,86.3,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-20.0185356811863,-21.6
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,8,NA,NA,86.3,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-20.0185356811863,-21.6
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,8,NA,NA,86.3,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-20.0185356811863,-21.6
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,9,NA,NA,99,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-8.24837812789621,-8.90000000000001
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,9,NA,NA,99,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-8.24837812789621,-8.90000000000001
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",4,NA,NA,107.9,9,NA,NA,99,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-8.24837812789621,-8.90000000000001
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,5,NA,NA,150.4,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-17.5890410958904,-32.1
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,5,NA,NA,150.4,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-17.5890410958904,-32.1
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",4,NA,NA,182.5,5,NA,NA,150.4,"ns",0,"mono_mono","forage radish","oilseed radish cover crop","oat","winter oats cover crop","Mixture comparisons","Non-legume",-17.5890410958904,-32.1
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,7,NA,NA,321.1,"0.05",NA,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-29.798863139484,-136.3
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,7,NA,NA,321.1,"0.05",NA,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-29.798863139484,-136.3
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,7,NA,NA,321.1,"0.05",NA,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-29.798863139484,-136.3
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,8,NA,NA,245.5,"0.05",NA,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-46.3270660253607,-211.9
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,8,NA,NA,245.5,"0.05",NA,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-46.3270660253607,-211.9
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,8,NA,NA,245.5,"0.05",NA,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-46.3270660253607,-211.9
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,6,NA,NA,110.1,"0.05",NA,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-26.7952127659575,-40.3
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,6,NA,NA,110.1,"0.05",NA,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-26.7952127659575,-40.3
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,6,NA,NA,110.1,"0.05",NA,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-26.7952127659575,-40.3
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,7,NA,NA,74.1,"0.05",NA,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-50.7313829787234,-76.3
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,7,NA,NA,74.1,"0.05",NA,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-50.7313829787234,-76.3
