Paper_id,Duration,Year_result,Loc_multi_results,Review_id,Group_RV,Response_var,RV_depth,RV_year,Response_var_units,Stat_test,Stat_type,Trt_id1,Trt1_interaction,Trt1_interaction2,Trt_id1value,Trt_id2,Trt2_interaction,Trt2_interaction2,Trt_id2value,Sig_level,Effect,Effect_norm,Group_finelevel,Trt_id1name,Trt_id1description,Trt_id2name,Trt_id2description,Reviewers_results_short,Reviewers_results_long,Authors_comments
49,2011-3,1,1,Cover crop,Pest Regulation,soybean root rot (general),,1,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,3,,,1.8,1,,,1.3,ns,0,0,mono_mono,mustard,mustard cover crop,winter rye,winter rye cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,1,1,Cover crop,Pest Regulation,soybean root rot (general),,1,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,4,,,1.2,1,,,1.3,ns,0,0,mono_mono,rapeseed,rapeseed cover crop,winter rye,winter rye cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean root rot (general),,2,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,0,,,1.8,2,,,1,ns,0,0,mono,no cover crop,no cover crop,canola,winter canola cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean root rot (general),,2,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,0,,,1.8,3,,,1.3,ns,0,0,mono,no cover crop,no cover crop,mustard,mustard cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean root rot (general),,2,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,0,,,1.8,4,,,1.5,ns,0,0,mono,no cover crop,no cover crop,rapeseed,rapeseed cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean root rot (general),,2,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,0,,,1.8,1,,,1.1,ns,0,0,mono,no cover crop,no cover crop,winter rye,winter rye cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean root rot (general),,2,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,2,,,1,3,,,1.3,ns,0,0,mono_mono,canola,winter canola cover crop,mustard,mustard cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean root rot (general),,2,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,2,,,1,4,,,1.5,ns,0,0,mono_mono,canola,winter canola cover crop,rapeseed,rapeseed cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean root rot (general),,2,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,2,,,1,1,,,1.1,ns,0,0,mono_mono,canola,winter canola cover crop,winter rye,winter rye cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean root rot (general),,2,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,3,,,1.3,4,,,1.5,ns,0,0,mono_mono,mustard,mustard cover crop,rapeseed,rapeseed cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean root rot (general),,2,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,3,,,1.3,1,,,1.1,ns,0,0,mono_mono,mustard,mustard cover crop,winter rye,winter rye cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean root rot (general),,2,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,4,,,1.5,1,,,1.1,ns,0,0,mono_mono,rapeseed,rapeseed cover crop,winter rye,winter rye cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean root rot (general),,3,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,0,,,3.3,2,,,2.8,ns,0,0,mono,no cover crop,no cover crop,canola,winter canola cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean root rot (general),,3,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,0,,,3.3,3,,,2.5,ns,0,0,mono,no cover crop,no cover crop,mustard,mustard cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean root rot (general),,3,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,0,,,3.3,4,,,2.5,ns,0,0,mono,no cover crop,no cover crop,rapeseed,rapeseed cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean root rot (general),,3,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,0,,,3.3,1,,,1.6,0.05,-1,1,mono,no cover crop,no cover crop,winter rye,winter rye cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean root rot (general),,3,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,2,,,2.8,3,,,2.5,ns,0,0,mono_mono,canola,winter canola cover crop,mustard,mustard cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean root rot (general),,3,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,2,,,2.8,4,,,2.5,ns,0,0,mono_mono,canola,winter canola cover crop,rapeseed,rapeseed cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean root rot (general),,3,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,2,,,2.8,1,,,1.6,0.05,-1,,mono_mono,canola,winter canola cover crop,winter rye,winter rye cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean root rot (general),,3,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,3,,,2.5,4,,,2.5,ns,0,0,mono_mono,mustard,mustard cover crop,rapeseed,rapeseed cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean root rot (general),,3,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,3,,,2.5,1,,,1.6,0.05,-1,,mono_mono,mustard,mustard cover crop,winter rye,winter rye cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean root rot (general),,3,"scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)",Tukey,mean,4,,,2.5,1,,,1.6,0.05,-1,,mono_mono,rapeseed,rapeseed cover crop,winter rye,winter rye cover crop,little affect of cover crops on root diseases in soybeans.,"""Root disease severity was very low on soybean plants grown in the noninoculated fields, and no [consistent] significant differences in general root rot were observed over the three years of the study."" At one site in one year, winter rye signficiantly reduced the root rot rating compared to winter fallow.",
49,2011-3,1,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,1,# eggs/100 ml soil,Tukey,mean,0,,,461,2,,,85,0.05,-1,1,mono,no cover crop,no cover crop,canola,winter canola cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,1,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,1,# eggs/100 ml soil,Tukey,mean,0,,,461,3,,,305,ns,0,0,mono,no cover crop,no cover crop,mustard,mustard cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,1,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,1,# eggs/100 ml soil,Tukey,mean,0,,,461,4,,,231,ns,0,0,mono,no cover crop,no cover crop,rapeseed,rapeseed cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,1,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,1,# eggs/100 ml soil,Tukey,mean,0,,,461,1,,,149,ns,0,0,mono,no cover crop,no cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,1,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,1,# eggs/100 ml soil,Tukey,mean,2,,,85,3,,,305,0.05,1,,mono_mono,canola,winter canola cover crop,mustard,mustard cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,1,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,1,# eggs/100 ml soil,Tukey,mean,2,,,85,4,,,231,ns,0,0,mono_mono,canola,winter canola cover crop,rapeseed,rapeseed cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,1,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,1,# eggs/100 ml soil,Tukey,mean,2,,,85,1,,,149,ns,0,0,mono_mono,canola,winter canola cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,1,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,1,# eggs/100 ml soil,Tukey,mean,3,,,305,4,,,231,ns,0,0,mono_mono,mustard,mustard cover crop,rapeseed,rapeseed cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,1,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,1,# eggs/100 ml soil,Tukey,mean,3,,,305,1,,,149,ns,0,0,mono_mono,mustard,mustard cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,1,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,1,# eggs/100 ml soil,Tukey,mean,4,,,231,1,,,149,ns,0,0,mono_mono,rapeseed,rapeseed cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,2,# eggs/100 ml soil,Tukey,mean,0,,,153,2,,,111,ns,0,0,mono,no cover crop,no cover crop,canola,winter canola cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,2,# eggs/100 ml soil,Tukey,mean,0,,,153,3,,,155,ns,0,0,mono,no cover crop,no cover crop,mustard,mustard cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,2,# eggs/100 ml soil,Tukey,mean,0,,,153,4,,,125,ns,0,0,mono,no cover crop,no cover crop,rapeseed,rapeseed cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,2,# eggs/100 ml soil,Tukey,mean,0,,,153,1,,,101,ns,0,0,mono,no cover crop,no cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,2,# eggs/100 ml soil,Tukey,mean,2,,,111,3,,,155,ns,0,0,mono_mono,canola,winter canola cover crop,mustard,mustard cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,2,# eggs/100 ml soil,Tukey,mean,2,,,111,4,,,125,ns,0,0,mono_mono,canola,winter canola cover crop,rapeseed,rapeseed cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,2,# eggs/100 ml soil,Tukey,mean,2,,,111,1,,,101,ns,0,0,mono_mono,canola,winter canola cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,2,# eggs/100 ml soil,Tukey,mean,3,,,155,4,,,125,ns,0,0,mono_mono,mustard,mustard cover crop,rapeseed,rapeseed cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,2,# eggs/100 ml soil,Tukey,mean,3,,,155,1,,,101,ns,0,0,mono_mono,mustard,mustard cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,2,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,2,# eggs/100 ml soil,Tukey,mean,4,,,125,1,,,101,ns,0,0,mono_mono,rapeseed,rapeseed cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,3,# eggs/100 ml soil,Tukey,mean,0,,,80,2,,,85,ns,0,0,mono,no cover crop,no cover crop,canola,winter canola cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,3,# eggs/100 ml soil,Tukey,mean,0,,,80,3,,,74,ns,0,0,mono,no cover crop,no cover crop,mustard,mustard cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,3,# eggs/100 ml soil,Tukey,mean,0,,,80,4,,,67,ns,0,0,mono,no cover crop,no cover crop,rapeseed,rapeseed cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,3,# eggs/100 ml soil,Tukey,mean,0,,,80,1,,,48,ns,0,0,mono,no cover crop,no cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,3,# eggs/100 ml soil,Tukey,mean,2,,,85,3,,,74,ns,0,0,mono_mono,canola,winter canola cover crop,mustard,mustard cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,3,# eggs/100 ml soil,Tukey,mean,2,,,85,4,,,67,ns,0,0,mono_mono,canola,winter canola cover crop,rapeseed,rapeseed cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,3,# eggs/100 ml soil,Tukey,mean,2,,,85,1,,,48,ns,0,0,mono_mono,canola,winter canola cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,3,# eggs/100 ml soil,Tukey,mean,3,,,74,4,,,67,ns,0,0,mono_mono,mustard,mustard cover crop,rapeseed,rapeseed cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,3,# eggs/100 ml soil,Tukey,mean,3,,,74,1,,,48,ns,0,0,mono_mono,mustard,mustard cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,3,1,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,3,# eggs/100 ml soil,Tukey,mean,4,,,67,1,,,48,ns,0,0,mono_mono,rapeseed,rapeseed cover crop,winter rye,winter rye cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
49,2011-3,1,2,Cover crop,Pest Regulation,soybean cyst nematode egg counts,,1,# eggs/100 ml soil,Tukey,mean,0,,,1836,2,,,226,0.05,-1,1,mono,no cover crop,no cover crop,canola,winter canola cover crop,significant differences in soybean cyst nematode counts compared over cover crop treatments were detected at multiple locations every year of the study. ,"""Rapeseed, cereal rye, and canola showed different levels of effictiveness for reducing egg counts, and rapeseed showed the most consistent and significant ability to suppress nematodes.""",
