"Paper_id","Duration","Year_result","Loc_multi_results","Review_id","Group_RV","Response_var","Response_var_units","Stat_test","Stat_type","Trt_id1","Trt1_interaction","Trt1_interaction2","Trt_id1value","Trt_id2","Trt2_interaction","Trt2_interaction2","Trt_id2value","Sig_level","Effect","Effect_norm","Group_finelevel","Trt_id1name","Trt_id1description","Trt_id2name","Trt_id2description","Reviewers_results_short","Reviewers_results_long","Authors_comments","Res_key","group_metric","main_group"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of crickets (Gryllidae) on soil surface (pitfall traps in maize)","#","LSMeans","SEM",0,NA,NA,0.75,1,NA,NA,0.72,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of crickets (Gryllidae) collected from the soil surface in soybean decreased with the inclusion of a rye winter cover crop compared to winter fallow, but beetles were unaffected in maize systems.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1694","Non-predators & Non-pests","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of crickets (Gryllidae) on soil surface (pitfall traps in soybean)","#","LSMeans","mean",0,NA,NA,5.05,1,NA,NA,3.66,"0.05",-1,1,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of crickets (Gryllidae) collected from the soil surface in soybean decreased with the inclusion of a rye winter cover crop compared to winter fallow, but beetles were unaffected in maize systems.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1695","Non-predators & Non-pests","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of crickets (Gryllidae) on soil surface (pitfall traps in soybean)","#","LSMeans","SEM",0,NA,NA,0.69,1,NA,NA,0.5,"0.05",-1,1,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of crickets (Gryllidae) collected from the soil surface in soybean decreased with the inclusion of a rye winter cover crop compared to winter fallow, but beetles were unaffected in maize systems.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1696","Non-predators & Non-pests","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of damsel bugs (Nabidae)on aboveground tissue (sweep net in soybean)","#","LSMeans","mean",0,NA,NA,0.13,1,NA,NA,0.19,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of damsel bugs (Nabidae) collected from aboveground tissue in soybean were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1697","Predators (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of damsel bugs (Nabidae)on aboveground tissue (sweep net in soybean)","#","LSMeans","SEM",0,NA,NA,0.05,1,NA,NA,0.05,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of damsel bugs (Nabidae) collected from aboveground tissue in soybean were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1698","Predators (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of green lacewings (Chrysopidae)on aboveground tissue (sweep net in soybean)","#","LSMeans","mean",0,NA,NA,0.44,1,NA,NA,0.51,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of green lacewings (Chrysopidae) collected from aboveground tissue in soybean were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1699","Predators (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of green lacewings (Chrysopidae)on aboveground tissue (sweep net in soybean)","#","LSMeans","SEM",0,NA,NA,0.12,1,NA,NA,0.11,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of green lacewings (Chrysopidae) collected from aboveground tissue in soybean were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1700","Predators (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of Harvestmen arachnids (Opiliones) on soil surface (pitfall traps in maize)","#","LSMeans","mean",0,NA,NA,0.58,1,NA,NA,0.51,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of Harvestmen arachnids (Opiliones) collected from the soil surface in maize were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1701","Predators (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of Harvestmen arachnids (Opiliones) on soil surface (pitfall traps in maize)","#","LSMeans","SEM",0,NA,NA,0.15,1,NA,NA,0.12,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of Harvestmen arachnids (Opiliones) collected from the soil surface in maize were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1702","Predators (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of hoverflies (Syrphidae) on aboveground tissue (sweep net in soybean)","#","LSMeans","mean",0,NA,NA,0.42,1,NA,NA,0.23,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of hoverflies (Syrphidae) collected from aboveground tissue in soybean were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1703","Non-predators & Non-pests","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of hoverflies (Syrphidae) on aboveground tissue (sweep net in soybean)","#","LSMeans","SEM",0,NA,NA,0.12,1,NA,NA,0.08,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of hoverflies (Syrphidae) collected from aboveground tissue in soybean were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1704","Non-predators & Non-pests","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of invertebrates on aboveground plant tissue (sweep net in soybean)","#","LSMeans","mean",0,NA,NA,2.4,1,NA,NA,2.64,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the total abundance of invertebrates collected from aboveground tissue and the soil surface in soybean and maize were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1705","Non-predators & Non-pests","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of invertebrates on aboveground plant tissue (sweep net in soybean)","#","LSMeans","SEM",0,NA,NA,0.34,1,NA,NA,0.41,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the total abundance of invertebrates collected from aboveground tissue and the soil surface in soybean and maize were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1706","Non-predators & Non-pests","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of invertebrates on soil surface (pitfall traps in maize)","#","LSMeans","mean",0,NA,NA,12.3,1,NA,NA,11.3,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the total abundance of invertebrates collected from aboveground tissue and the soil surface in soybean and maize were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1707","Predator community in Soils (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of invertebrates on soil surface (pitfall traps in maize)","#","LSMeans","SEM",0,NA,NA,1.42,1,NA,NA,1.39,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the total abundance of invertebrates collected from aboveground tissue and the soil surface in soybean and maize were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1708","Predator community in Soils (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of invertebrates on soil surface (pitfall traps in soybean)","#","LSMeans","mean",0,NA,NA,13.3,1,NA,NA,13.7,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the total abundance of invertebrates collected from aboveground tissue and the soil surface in soybean and maize were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1709","Predator community in Soils (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of invertebrates on soil surface (pitfall traps in soybean)","#","LSMeans","SEM",0,NA,NA,2.36,1,NA,NA,2.9,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the total abundance of invertebrates collected from aboveground tissue and the soil surface in soybean and maize were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1710","Predator community in Soils (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of lady beetles (Coccinellidae) on aboveground tissue (sweep net in soybean)","#","LSMeans","mean",0,NA,NA,0.35,1,NA,NA,0.54,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of lady beetles (Coccinellidae) collected from aboveground plant tissue in soybean were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1711","Predators (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of lady beetles (Coccinellidae) on aboveground tissue (sweep net in soybean)","#","LSMeans","SEM",0,NA,NA,0.15,1,NA,NA,0.22,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of lady beetles (Coccinellidae) collected from aboveground plant tissue in soybean were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1712","Predators (#)","Invertebrates"
43,"2011-3","0",0,"Cover crop","Pest Regulation","total abundance of millipedes (Diplopoda) on soil surface (pitfall traps in maize)","#","LSMeans","mean",0,NA,NA,2.02,1,NA,NA,0.73,"ns",0,0,"mono","no cover crop","no winter cover crop","cereal rye cover crop","cereal rye winter cover crop","the abundance of millipedes (Diplopoda) collected from the soil surface in maize and soybean were unaffected by the inclusion of a rye winter cover crop compared to winter fallow.","Most invertebrate taxa collected from both the soil surface and on aboveground crop tissue were unaffected by the inclusion of a rye winter cover crop compared to winter fallow in this three year study. The exceptions were crickets (decreased abundance with cover crops) and beetles (increased abundance with cover crops).","The objective of this study was to quantify the effects of a rye cover crop planted within annually rotated corn and soybean on both the beneficial ground and canopy-dwelling communities. Community composition and most individual taxa did not respond significantly to the addition of the rye cover crop. Community compositions were more often affected by sampling data, as capture of nearly all individual taxa significantly varied by sampling date. Of those taxa that did respond to the addition of the rye cover crop, Carabidae [ground beetles] were more frequently captured during June and July sampling dates while Gryllidae [crickets] were least frequently captured during June sampling. The enemies hypothesis predicts that natural enemies wuch as predators and parasitoids would be more abundant in agroecosystems with greater plant diversity compared with monocultures (Root 1973, Andow 1991). However, Carabidae [Coleoptera] captured from soybean plots were the only individual taxa in the entire study to have significantly greater activity density when rye was included within the rotation. ","1713","Non-predators & Non-pests","Invertebrates"
