"Paper_id","Duration","Year_result","Loc_multi_results","Review_id","Group_RV","Response_var","RV_depth","RV_year","RV_trtspecifics","Response_var_units","Stat_test","Stat_type","Trt1","Trt1_int","Trt1_int2","Trt1_value","Trt2","Trt2_int","Trt2_int2","Trt2_value","significance","finelevel_group","Trt1_name","Trt1_description","Trt2_name","Trt2_description","Tillage_1","Tillage_2","Res_key","group_metric","main_group","per_change","actual_diff","sample_depth","sample_year","Tillage_1name","Tillage_2name","Tillage_compare"
272,"1962-43","43","0","Tillage","Soil","methane emission flux from soil (summer)","",43,"","mg C/m^2/d","LSD","mean",0,NA,NA,1.96,2,NA,NA,-8.2,"ns","MP_NT","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","no-tillage","no-tillage",1,16,3258,"Methane Emissions","Climate Mitigation",-518.367346938776,-10.16,NA,"Years 41-45","Moldboard plow","No tillage","Moldboard plow - No tillage"
163,"1967-7","1","6,7","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",1,"average of 2 soil types (Chalmers and Clermont) following maize","%","","mean",0,NA,NA,2,1,NA,NA,35,"","MP_CP","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","chisel plow (autumn or spring) followed by dicing and/or field cultivation","chisel plow (autumn or spring) followed by dicing and/or field cultivation",1,6,3265,"Surface Residue","Physical",1650,33,NA,"Year 1","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
163,"1967-7","1","6,7","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",1,"average of 2 soil types (Chalmers and Clermont) following maize","%","","mean",0,NA,NA,2,2,NA,NA,56,"","MP_RT","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","ridge tillage","ridge tillage",1,8,3266,"Surface Residue","Physical",2700,54,NA,"Year 1","Moldboard plow","Ridge till","Moldboard plow - Ridge till"
163,"1967-7","1","6,7","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",1,"average of 2 soil types (Chalmers and Clermont) following maize","%","","mean",0,NA,NA,2,3,NA,NA,97,"","MP_NT","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","no-tillage","no-tillage",1,16,3267,"Surface Residue","Physical",4750,95,NA,"Year 1","Moldboard plow","No tillage","Moldboard plow - No tillage"
259,"1975-30","29","0","Tillage","Soil","residue cover after planting","",29,"maize/soybean rotation","%","LSD","mean",0,NA,NA,2,1,NA,NA,9,"ns","MP_CP","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","chisel plow in fall (15-20 cm depth) with spring pass of tandem disk and field cultivator","chisel plow in fall (15-20 cm depth) with spring pass of tandem disk and field cultivator",1,6,3295,"Surface Residue","Physical",350,7,NA,"Years 26-30","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
259,"1975-30","29","0","Tillage","Soil","residue cover after planting","",29,"maize/soybean rotation","%","LSD","mean",0,NA,NA,2,2,NA,NA,85,"ns","MP_NT","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","no-tillage","no-tillage",1,16,3296,"Surface Residue","Physical",4150,83,NA,"Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
312,"1981-34","34","0","Tillage","Soil","coarse particulate soil organic matter","0-10 cm",34,"","g/kg","LSD","mean",0,NA,NA,2.06,3,NA,NA,11.13,"0.05","MP_NT","moldboard plow (20 cm) in fall and disked twice (15 cm) in spring","moldboard plow (20 cm) in fall and disked twice (15 cm) in spring","no-tillage","no-tillage",1,16,3308,"Organic Matter","Physical",440.291262135922,9.07,"0-25 cm","Years 31-35","Moldboard plow","No tillage","Moldboard plow - No tillage"
312,"1981-34","34","0","Tillage","Soil","coarse particulate soil organic matter","0-10 cm",34,"","g/kg","LSD","mean",1,NA,NA,2.19,3,NA,NA,11.13,"0.05","CP_NT","chisel plow in fall (30 cm) and disked once in spring (15 cm)","chisel plow in fall (30 cm) and disked once in spring (15 cm)","no-tillage","no-tillage",6,16,3419,"Organic Matter","Physical",408.219178082192,8.94,"0-25 cm","Years 31-35","Chisel plow","No tillage","Chisel plow - No tillage"
293,"1962-48","48","4","Tillage","Soil","soil respiration (CO2-C) in in August","0-5 cm",48,"","mg CO2-C/kg/d","ANOVA (6 psuedoreplicates)","mean",0,NA,NA,2.2,1,NA,NA,7.4,"ns","MP_NT","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","no-tillage","no-tillage",1,16,3451,"Respiration","Biological",236.363636363636,5.2,"0-25 cm","Years 46-50","Moldboard plow","No tillage","Moldboard plow - No tillage"
276,"1986-19","19","0","Tillage","Soil","change in soil organic carbon concentrations","0-7.5 cm",19,"maize/soybean rotation","Mg C/ha","","mean",2,NA,NA,0.33,0,NA,NA,2.24,"","CP_MP  reverse","plow tillage (25 cm)","plow tillage (25 cm)",NA,NA,1,6,3497,"Organic Carbon (Total)","Chemical",578.787878787879,1.91,"0-25 cm","Years 16-20","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
157,"1994-4","4","0","Tillage","Soil","residue percent cover after planting (mean of maize and soybean years)","",4,"","%","LSM","mean",0,NA,NA,2.5,1,NA,NA,21,"ns","MP_disc","Moldboard plowed (20-25 cm deep) after maize harvest, followed by spring disking (7.5-10 cm deep). After soybean, plots were fall chisel plowed (30-35 cm deep), followed by spring disking.","Moldboard plowed (20-25 cm deep) after maize harvest, followed by spring disking (7.5-10 cm deep). After soybean, plots were fall chisel plowed (30-35 cm deep), followed by spring disking.","Disk/field cultivation included fall disking (7.5-10 cm deep) after maize followed by spring field cultivation after soybean production.","Disk/field cultivation included fall disking (7.5-10 cm deep) after maize followed by spring field cultivation after soybean production.",1,2,3772,"Surface Residue","Physical",740,18.5,NA,"Years 2-5","Moldboard plow","Disc plow","Moldboard plow - Disc plow"
157,"1994-4","4","0","Tillage","Soil","residue percent cover after planting (mean of maize and soybean years)","",4,"","%","LSM","mean",0,NA,NA,2.5,2,NA,NA,26,"ns","MP_NT","Moldboard plowed (20-25 cm deep) after maize harvest, followed by spring disking (7.5-10 cm deep). After soybean, plots were fall chisel plowed (30-35 cm deep), followed by spring disking.","Moldboard plowed (20-25 cm deep) after maize harvest, followed by spring disking (7.5-10 cm deep). After soybean, plots were fall chisel plowed (30-35 cm deep), followed by spring disking.","No-tillage prior to or post planting","No-tillage prior to or post planting",1,16,3773,"Surface Residue","Physical",940,23.5,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
176,"1962-30","29;30","1","Tillage","Soil","saturated hydraulic conductivity in Wooster silt loam after harvest","0-15 cm",29,"","m/d","LSD","mean",0,NA,NA,0.2,1,NA,NA,0.9,"ns","MP_CP","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","chisel plow (30 cm depth) in fall","chisel plow (30 cm depth) in fall",1,6,3829,"Pore Space (Total)","Physical",350,0.7,"0-25 cm","Years 26-30","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
176,"1962-30","29;30","1","Tillage","Soil","saturated hydraulic conductivity in Wooster silt loam after harvest","0-15 cm",30,"","m/d","LSD","mean",0,NA,NA,0.2,1,NA,NA,0.9,"ns","MP_CP","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","chisel plow (30 cm depth) in fall","chisel plow (30 cm depth) in fall",1,6,3829,"Pore Space (Total)","Physical",350,0.7,"0-25 cm","Years 26-30","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
176,"1962-30","29;30","1","Tillage","Soil","saturated hydraulic conductivity in Wooster silt loam after harvest","0-15 cm",29,"","m/d","LSD","mean",0,NA,NA,0.2,2,NA,NA,5.1,"0.05","MP_NT","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","no-tillage","no-tillage",1,16,3830,"Pore Space (Total)","Physical",2450,4.9,"0-25 cm","Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
176,"1962-30","29;30","1","Tillage","Soil","saturated hydraulic conductivity in Wooster silt loam after harvest","0-15 cm",30,"","m/d","LSD","mean",0,NA,NA,0.2,2,NA,NA,5.1,"0.05","MP_NT","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","no-tillage","no-tillage",1,16,3830,"Pore Space (Total)","Physical",2450,4.9,"0-25 cm","Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
176,"1962-30","29;30","2","Tillage","Soil","saturated hydraulic conductivity in Crosby silt loam after harvest","0-15 cm",29,"","m/d","LSD","mean",0,NA,NA,0.4,1,NA,NA,1.5,"1.1","MP_CP","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","chisel plow (30 cm depth) in fall","chisel plow (30 cm depth) in fall",1,6,3831,"Pore Space (Total)","Physical",275,1.1,"0-25 cm","Years 26-30","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
176,"1962-30","29;30","2","Tillage","Soil","saturated hydraulic conductivity in Crosby silt loam after harvest","0-15 cm",30,"","m/d","LSD","mean",0,NA,NA,0.4,1,NA,NA,1.5,"1.1","MP_CP","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","chisel plow (30 cm depth) in fall","chisel plow (30 cm depth) in fall",1,6,3831,"Pore Space (Total)","Physical",275,1.1,"0-25 cm","Years 26-30","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
176,"1962-30","29;30","2","Tillage","Soil","saturated hydraulic conductivity in Crosby silt loam after harvest","0-15 cm",29,"","m/d","LSD","mean",0,NA,NA,0.4,2,NA,NA,10.3,"9.9","MP_NT","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","no-tillage","no-tillage",1,16,3832,"Pore Space (Total)","Physical",2475,9.9,"0-25 cm","Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
176,"1962-30","29;30","2","Tillage","Soil","saturated hydraulic conductivity in Crosby silt loam after harvest","0-15 cm",30,"","m/d","LSD","mean",0,NA,NA,0.4,2,NA,NA,10.3,"9.9","MP_NT","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","no-tillage","no-tillage",1,16,3832,"Pore Space (Total)","Physical",2475,9.9,"0-25 cm","Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
176,"1962-30","29;30","1","Tillage","Soil","soil organic carbon content in Crosby silt loam after harvest","0-15 cm",29,"","%","LSD","mean",0,NA,NA,0.9,2,NA,NA,2.7,"0.05","MP_NT","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","no-tillage","no-tillage",1,16,3945,"Organic Carbon (Total)","Chemical",200,1.8,"0-25 cm","Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
176,"1962-30","29;30","1","Tillage","Soil","soil organic carbon content in Crosby silt loam after harvest","0-15 cm",30,"","%","LSD","mean",0,NA,NA,0.9,2,NA,NA,2.7,"0.05","MP_NT","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","moldboard plow (20-25 cm deep) followed by at least two other 10 cm deep secondary tillage events in spring","no-tillage","no-tillage",1,16,3945,"Organic Carbon (Total)","Chemical",200,1.8,"0-25 cm","Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
176,"1962-30","29;30","1","Tillage","Soil","saturated hydraulic conductivity in Wooster silt loam after harvest","0-15 cm",29,"","m/d","LSD","mean",1,NA,NA,0.9,2,NA,NA,5.1,"0.05","CP_NT","chisel plow (30 cm depth) in fall","chisel plow (30 cm depth) in fall","no-tillage","no-tillage",6,16,3946,"Pore Space (Total)","Physical",466.666666666667,4.2,"0-25 cm","Years 26-30","Chisel plow","No tillage","Chisel plow - No tillage"
176,"1962-30","29;30","1","Tillage","Soil","saturated hydraulic conductivity in Wooster silt loam after harvest","0-15 cm",30,"","m/d","LSD","mean",1,NA,NA,0.9,2,NA,NA,5.1,"0.05","CP_NT","chisel plow (30 cm depth) in fall","chisel plow (30 cm depth) in fall","no-tillage","no-tillage",6,16,3946,"Pore Space (Total)","Physical",466.666666666667,4.2,"0-25 cm","Years 26-30","Chisel plow","No tillage","Chisel plow - No tillage"
265,"1993-14","13","0","Tillage","Soil","water percolation through soil during non-growing season","",13,"hog manure amendment ","mm","Kruskal-Wallis","mean",0,NA,NA,2.8,1,NA,NA,16.1,"0.1","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,4178,"Water Infiltration","Physical",475,13.3,NA,"Years 11-15","Chisel plow","No tillage","Chisel plow - No tillage"
265,"1993-14","13","0","Tillage","Soil","water percolation through soil during growing season","",13,"hog manure amendment ","mm","Kruskal-Wallis","mean",0,NA,NA,2.8,1,NA,NA,68.4,"0.1","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,4179,"Water Infiltration","Physical",2342.85714285714,65.6,NA,"Years 11-15","Chisel plow","No tillage","Chisel plow - No tillage"
188,"1977-16","16","0","Tillage","Soil","soil nitrate 18 September","0-100 cm",16,"maize year of maize/soybean rotation","","","mean",0,4,NA,2.853,1,4,NA,19.576,"","MP_CP","moldboard plow in fall","moldboard plow in fall","chisel plown in fall","chisel plown in fall",1,6,4182,"Nitrate","Chemical",586.154924640729,16.723,"0-120 cm","Years 16-20","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
176,"1962-30","29;30","2","Tillage","Soil","saturated hydraulic conductivity in Crosby silt loam after harvest","0-15 cm",29,"","m/d","LSD","mean",1,NA,NA,1.5,2,NA,NA,10.3,"8.8","CP_NT","chisel plow (30 cm depth) in fall","chisel plow (30 cm depth) in fall","no-tillage","no-tillage",6,16,4244,"Pore Space (Total)","Physical",586.666666666667,8.8,"0-25 cm","Years 26-30","Chisel plow","No tillage","Chisel plow - No tillage"
176,"1962-30","29;30","2","Tillage","Soil","saturated hydraulic conductivity in Crosby silt loam after harvest","0-15 cm",30,"","m/d","LSD","mean",1,NA,NA,1.5,2,NA,NA,10.3,"8.8","CP_NT","chisel plow (30 cm depth) in fall","chisel plow (30 cm depth) in fall","no-tillage","no-tillage",6,16,4244,"Pore Space (Total)","Physical",586.666666666667,8.8,"0-25 cm","Years 26-30","Chisel plow","No tillage","Chisel plow - No tillage"
293,"1962-48","48","4","Tillage","Soil","soil methane oxidation (CH4-C) in in August","5-10 cm",48,"","ug CH4-C/kg/d","ANOVA (6 psuedoreplicates)","mean",0,NA,NA,2.94,1,NA,NA,15.32,"0.05","MP_NT","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","no-tillage","no-tillage",1,16,4332,"Methane Emissions","Climate Mitigation",421.08843537415,12.38,"0-25 cm","Years 46-50","Moldboard plow","No tillage","Moldboard plow - No tillage"
259,"1975-30","30","0","Tillage","Soil","residue cover after planting","",30,"continuous maize rotation","%","LSD","mean",0,NA,NA,3,1,NA,NA,32,"ns","MP_CP","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","chisel plow in fall (15-20 cm depth) with spring pass of tandem disk and field cultivator","chisel plow in fall (15-20 cm depth) with spring pass of tandem disk and field cultivator",1,6,4463,"Surface Residue","Physical",966.666666666667,29,NA,"Years 26-30","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
259,"1975-30","30","0","Tillage","Soil","residue cover after planting","",30,"continuous maize rotation","%","LSD","mean",0,NA,NA,3,2,NA,NA,87,"ns","MP_NT","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","no-tillage","no-tillage",1,16,4464,"Surface Residue","Physical",2800,84,NA,"Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
158,"1995-3","0","0","Tillage","Soil","occluded particulate organic matter isotopic composition and fractional proportion of carbon derived from labeled residues","5-20 cm",1,"","delta 13-C","LSM","mean",0,NA,NA,3.37,1,NA,NA,-3.67,"ns","MP_NT","Moldboard plowed (20-25 cm deep) after maize harvest, followed by spring disking (7.5-10 cm deep). After soybean, plots were fall chisel plowed (30-35 cm deep), followed by spring disking.","Moldboard plowed (20-25 cm deep) after maize harvest, followed by spring disking (7.5-10 cm deep). After soybean, plots were fall chisel plowed (30-35 cm deep), followed by spring disking.","No-tillage prior to or post planting","No-tillage prior to or post planting",1,16,4716,"Organic Matter","Physical",-208.902077151335,-7.04,"0-25 cm","Year 1","Moldboard plow","No tillage","Moldboard plow - No tillage"
158,"1995-3","0","0","Tillage","Soil","occluded particulate organic matter isotopic composition and fractional proportion of carbon derived from labeled residues","5-20 cm",2,"","delta 13-C","LSM","mean",0,NA,NA,3.37,1,NA,NA,-3.67,"ns","MP_NT","Moldboard plowed (20-25 cm deep) after maize harvest, followed by spring disking (7.5-10 cm deep). After soybean, plots were fall chisel plowed (30-35 cm deep), followed by spring disking.","Moldboard plowed (20-25 cm deep) after maize harvest, followed by spring disking (7.5-10 cm deep). After soybean, plots were fall chisel plowed (30-35 cm deep), followed by spring disking.","No-tillage prior to or post planting","No-tillage prior to or post planting",1,16,4716,"Organic Matter","Physical",-208.902077151335,-7.04,"0-25 cm","Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
158,"1995-3","0","0","Tillage","Soil","occluded particulate organic matter isotopic composition and fractional proportion of carbon derived from labeled residues","5-20 cm",3,"","delta 13-C","LSM","mean",0,NA,NA,3.37,1,NA,NA,-3.67,"ns","MP_NT","Moldboard plowed (20-25 cm deep) after maize harvest, followed by spring disking (7.5-10 cm deep). After soybean, plots were fall chisel plowed (30-35 cm deep), followed by spring disking.","Moldboard plowed (20-25 cm deep) after maize harvest, followed by spring disking (7.5-10 cm deep). After soybean, plots were fall chisel plowed (30-35 cm deep), followed by spring disking.","No-tillage prior to or post planting","No-tillage prior to or post planting",1,16,4716,"Organic Matter","Physical",-208.902077151335,-7.04,"0-25 cm","Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
312,"1981-34","34","0","Tillage","Soil","fine particulate soil organic matter","0-10 cm",34,"","g/kg","LSD","mean",0,NA,NA,3.37,3,NA,NA,16.03,"0.05","MP_NT","moldboard plow (20 cm) in fall and disked twice (15 cm) in spring","moldboard plow (20 cm) in fall and disked twice (15 cm) in spring","no-tillage","no-tillage",1,16,4728,"Organic Matter","Physical",375.66765578635,12.66,"0-25 cm","Years 31-35","Moldboard plow","No tillage","Moldboard plow - No tillage"
276,"1986-19","19","0","Tillage","Soil","change in soil organic carbon concentrations","0-7.5 cm",19,"maize/soybean rotation","Mg C/ha","","mean",2,NA,NA,0.33,1,NA,NA,3.38,"","disc_MP  reverse","plow tillage (25 cm)","plow tillage (25 cm)","disk tillage (10 cm)","disk tillage (10 cm)",1,2,4730,"Organic Carbon (Total)","Chemical",924.242424242424,3.05,"0-25 cm","Years 16-20","Moldboard plow","Disc plow","Moldboard plow - Disc plow"
312,"1981-34","34","0","Tillage","Soil","fine particulate soil organic matter","0-10 cm",34,"","g/kg","LSD","mean",1,NA,NA,3.65,3,NA,NA,16.03,"0.05","CP_NT","chisel plow in fall (30 cm) and disked once in spring (15 cm)","chisel plow in fall (30 cm) and disked once in spring (15 cm)","no-tillage","no-tillage",6,16,4961,"Organic Matter","Physical",339.178082191781,12.38,"0-25 cm","Years 31-35","Chisel plow","No tillage","Chisel plow - No tillage"
188,"1977-16","16","0","Tillage","Soil","soil nitrate 18 September","0-100 cm",16,"continuous maize rotation","","","mean",0,4,NA,3.776,1,4,NA,12.614,"","MP_CP","moldboard plow in fall","moldboard plow in fall","chisel plown in fall","chisel plown in fall",1,6,5030,"Nitrate","Chemical",234.057203389831,8.838,"0-120 cm","Years 16-20","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
325,"1980-35","35","0","Tillage","Soil","saturated hydraulic conductivity","0-7.5 cm",35,"","cm/h","LSD","mean",2,NA,NA,3.8,3,NA,NA,20.77,"","disc_NT","tandem disk (10 cm) in fall with spring disking (<10 cm)","tandem disk (10 cm) in fall with spring disking (<10 cm)","no-tillage","no-tillage",2,16,5065,"Pore Space (Total)","Physical",446.578947368421,16.97,"0-25 cm","Years 31-35","Disc plow","No tillage","Disc plow - No tillage"
245,"1996-4","4","2","Tillage","Soil","soil phosphorus content","15-20 cm",4,"interrow sample, deep-band phosphorous fertilization","mg/kg","ANOVA","mean",0,NA,NA,4,1,NA,NA,19,"ns","CP_NT","chisel plow (15-20 cm) in fall with field cultivation in spring (one pass with light disk harinterrow)","chisel plow (15-20 cm) in fall with field cultivation in spring (one pass with light disk harinterrow)","no-tillage","no-tillage",6,16,5153,"Plant-avilable Phosphorus","Chemical",375,15,"10-25 cm","Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
259,"1975-30","29","0","Tillage","Soil","residue cover after planting","",29,"continuous maize rotation","%","LSD","mean",0,NA,NA,4,1,NA,NA,31,"ns","MP_CP","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","chisel plow in fall (15-20 cm depth) with spring pass of tandem disk and field cultivator","chisel plow in fall (15-20 cm depth) with spring pass of tandem disk and field cultivator",1,6,5200,"Surface Residue","Physical",675,27,NA,"Years 26-30","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
259,"1975-30","29","0","Tillage","Soil","residue cover after planting","",29,"continuous maize rotation","%","LSD","mean",0,NA,NA,4,2,NA,NA,93,"ns","MP_NT","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","no-tillage","no-tillage",1,16,5201,"Surface Residue","Physical",2225,89,NA,"Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
188,"1977-16","14","0","Tillage","Soil","soil nitrate 25 September","0-100 cm",14,"soybean year of maize/soybean rotation","","","mean",2,4,NA,4.5,3,4,NA,22.095,"","RT_NT","ridge-tillage","ridge-tillage","no-tillage","no-tillage",8,16,5329,"Nitrate","Chemical",391,17.595,"0-120 cm","Years 11-15","Ridge till","No tillage","Ridge till - No tillage"
265,"1993-14","13","0","Tillage","Soil","water percolation through soil during growing season","",13,"no manure amendment ","mm","Kruskal-Wallis","mean",0,NA,NA,4.7,1,NA,NA,38.9,"0.1","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,5477,"Water Infiltration","Physical",727.659574468085,34.2,NA,"Years 11-15","Chisel plow","No tillage","Chisel plow - No tillage"
293,"1962-48","48","4","Tillage","Soil","soil methane oxidation (CH4-C) in in April","5-10 cm",48,"","ug CH4-C/kg/d","ANOVA (6 psuedoreplicates)","mean",0,NA,NA,5.27,1,NA,NA,15.81,"0.05","MP_NT","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","no-tillage","no-tillage",1,16,5626,"Methane Emissions","Climate Mitigation",200,10.54,"0-25 cm","Years 46-50","Moldboard plow","No tillage","Moldboard plow - No tillage"
312,"1981-34","34","0","Tillage","Soil","total particulate organic matter","0-10 cm",34,"","g/kg","LSD","mean",0,NA,NA,5.5,3,NA,NA,27,"0.05","MP_NT","moldboard plow (20 cm) in fall and disked twice (15 cm) in spring","moldboard plow (20 cm) in fall and disked twice (15 cm) in spring","no-tillage","no-tillage",1,16,5735,"Organic Matter","Physical",390.909090909091,21.5,"0-25 cm","Years 31-35","Moldboard plow","No tillage","Moldboard plow - No tillage"
312,"1981-34","34","0","Tillage","Soil","total particulate organic matter","0-10 cm",34,"","g/kg","LSD","mean",1,NA,NA,5.8,3,NA,NA,27,"0.05","CP_NT","chisel plow in fall (30 cm) and disked once in spring (15 cm)","chisel plow in fall (30 cm) and disked once in spring (15 cm)","no-tillage","no-tillage",6,16,5890,"Organic Matter","Physical",365.51724137931,21.2,"0-25 cm","Years 31-35","Chisel plow","No tillage","Chisel plow - No tillage"
264,"1977-30","30","2","Tillage","Soil","soil organic carbon concentration on an area basis","0-5 cm",30,"","Mg/ha","LSD","mean",0,NA,NA,5.92,1,NA,NA,19.35,"0.05","conventional_NT","conventional tillage","conventional tillage","no-tillage","no-tillage",0,16,5966,"Organic Carbon (Total)","Chemical",226.858108108108,13.43,"0-25 cm","Years 26-30","Conventional tillage","No tillage","Conventional tillage - No tillage"
245,"1996-4","4","2","Tillage","Soil","soil phosphorus content","10-15 cm",4,"interrow sample, deep-band phosphorous fertilization","mg/kg","ANOVA","mean",0,NA,NA,6,1,NA,NA,19,"ns","CP_NT","chisel plow (15-20 cm) in fall with field cultivation in spring (one pass with light disk harinterrow)","chisel plow (15-20 cm) in fall with field cultivation in spring (one pass with light disk harinterrow)","no-tillage","no-tillage",6,16,6017,"Plant-avilable Phosphorus","Chemical",216.666666666667,13,"10-25 cm","Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
152,"1989-8","7","0","Tillage","Soil","residue cover","",7,"","%","LSM","mean",0,NA,NA,6,1,NA,NA,22,"0.05","MP_CP","moldboard plow and three diskings in spring","moldboard plow and three diskings in spring","chisel plow and three diskings in spring","chisel plow and three diskings in spring",1,6,6051,"Surface Residue","Physical",266.666666666667,16,NA,"Years 6-10","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
152,"1989-8","7","0","Tillage","Soil","residue cover","",7,"","%","LSM","mean",0,NA,NA,6,2,NA,NA,76,"0.05","MP_NT","moldboard plow and three diskings in spring","moldboard plow and three diskings in spring","no-tillage","no-tillage",1,16,6052,"Surface Residue","Physical",1166.66666666667,70,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
152,"1989-8","8","0","Tillage","Soil","residue cover","",8,"","%","LSM","mean",0,NA,NA,6,2,NA,NA,91,"0.05","MP_NT","moldboard plow and three diskings in spring","moldboard plow and three diskings in spring","no-tillage","no-tillage",1,16,6054,"Surface Residue","Physical",1416.66666666667,85,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
154,"1989-8","5","0","Tillage","Soil","residue remaining on soil from previous crop","",5,"","%","LSM","mean",0,NA,NA,6,1,NA,NA,21,"0.05","MP_CP","moldboard plow and three diskings in spring","moldboard plow and three diskings in spring","chisel plow and three diskings in spring","chisel plow and three diskings in spring",1,6,6055,"Surface Residue","Physical",250,15,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
