Change Status,Paper_id,Duration,Year_result,Loc_multi_results,Review_id,Group_RV,Response_var,RV_depth,RV_year,RV_trtspecifics,Response_var_units,Stat_test,Stat_type,Trt1,Trt1_int,Trt1_int2,Trt1_value,Trt2,Trt2_int,Trt2_int2,Trt2_value,significance,finelevel_group,Trt1_name,Trt1_description,Trt2_name,Trt2_description,Tillage_1,Tillage_2,Res_key,group_metric,main_group,per_change,actual_diff,sample_depth,sample_year,Tillage_1name,Tillage_2name,Tillage_compare
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates,,28," maize/soybean rotation, 80 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.42,2,NA,NA,2.29,,MP_disc,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),disked in spring (10 cm),disked in spring (10 cm),1,2,959,Aggregate Size,Physical,445.2380952,1.87,NA,Years 26-30,Moldboard plow,Disc plow,Moldboard plow - Disc plow
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates,,28," maize/soybean rotation, 80 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.42,4,NA,NA,2.84,,MP_NT,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),no-tillage,no-tillage,1,16,960,Aggregate Size,Physical,576.1904762,2.42,NA,Years 26-30,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates,,28," maize/soybean rotation, 0 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.49,2,NA,NA,1.75,,MP_disc,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),disked in spring (10 cm),disked in spring (10 cm),1,2,995,Aggregate Size,Physical,257.1428571,1.26,NA,Years 26-30,Moldboard plow,Disc plow,Moldboard plow - Disc plow
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates,,28," maize/soybean rotation, 0 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.49,4,NA,NA,2.25,,MP_NT,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),no-tillage,no-tillage,1,16,999,Aggregate Size,Physical,359.1836735,1.76,NA,Years 26-30,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates (160 kg N/ha applied),,28," maize/soybean rotation, 160 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.53,2,NA,NA,3.21,,MP_disc,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),disked in spring (10 cm),disked in spring (10 cm),1,2,1059,Aggregate Size,Physical,505.6603774,2.68,NA,Years 26-30,Moldboard plow,Disc plow,Moldboard plow - Disc plow
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates (160 kg N/ha applied),,28," maize/soybean rotation, 160 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.53,4,NA,NA,3.58,,MP_NT,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),no-tillage,no-tillage,1,16,1060,Aggregate Size,Physical,575.4716981,3.05,NA,Years 26-30,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates (80 kg N/ha applied),,28," maize/soybean rotation, 80 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.55,2,NA,NA,2.55,,MP_disc,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),disked in spring (10 cm),disked in spring (10 cm),1,2,1090,Aggregate Size,Physical,363.6363636,2,NA,Years 26-30,Moldboard plow,Disc plow,Moldboard plow - Disc plow
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates (80 kg N/ha applied),,28," maize/soybean rotation, 80 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.55,4,NA,NA,3.23,,MP_NT,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),no-tillage,no-tillage,1,16,1091,Aggregate Size,Physical,487.2727273,2.68,NA,Years 26-30,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,294,1985-28,27,1,Tillage,Soil,mean weight diameter of water-stable aggregates in spring,0-7.5 cm,27," continuous maize, 80 kg N/ha ",mm,LSM,mean,0,NA,NA,0.6,2,NA,NA,2.6,0.05,MP_disc,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),disked in spring (10 cm),disked in spring (10 cm),1,2,1099,Aggregate Size,Physical,333.3333333,2,0-25 cm,Years 26-30,Moldboard plow,Disc plow,Moldboard plow - Disc plow
ok,294,1985-28,27,1,Tillage,Soil,mean weight diameter of water-stable aggregates in spring,0-7.5 cm,27," continuous maize, 80 kg N/ha ",mm,LSM,mean,0,NA,NA,0.6,4,NA,NA,3.2,0.05,MP_NT,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),no-tillage,no-tillage,1,16,1100,Aggregate Size,Physical,433.3333333,2.6,0-25 cm,Years 26-30,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates,,28," maize/soybean rotation, 160 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.57,2,NA,NA,2.06,,MP_disc,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),disked in spring (10 cm),disked in spring (10 cm),1,2,1137,Aggregate Size,Physical,261.4035088,1.49,NA,Years 26-30,Moldboard plow,Disc plow,Moldboard plow - Disc plow
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates,,28," maize/soybean rotation, 160 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.57,4,NA,NA,2.71,,MP_NT,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),no-tillage,no-tillage,1,16,1138,Aggregate Size,Physical,375.4385965,2.14,NA,Years 26-30,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates (0 kg N/ha applied),,28," maize/soybean rotation, 0 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.64,2,NA,NA,2.14,,MP_disc,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),disked in spring (10 cm),disked in spring (10 cm),1,2,1204,Aggregate Size,Physical,234.375,1.5,NA,Years 26-30,Moldboard plow,Disc plow,Moldboard plow - Disc plow
ok,294,1985-28,28,2,Tillage,Soil,mean weight diameter of aggregates (0 kg N/ha applied),,28," maize/soybean rotation, 0 kg N/ha applied",mm,LSM,mean,0,NA,NA,0.64,4,NA,NA,2.28,,MP_NT,moldboard plow (20 cm) in spring (till 2003 then switched to fall),moldboard plow (20 cm) in spring (till 2003 then switched to fall),no-tillage,no-tillage,1,16,1205,Aggregate Size,Physical,256.25,1.64,NA,Years 26-30,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,298,1970-42,42,0,Tillage,Soil,soil carbon stock from maize (C4-C) in topsoil,0-5 cm,42,,kg C/ha,,mean,0,NA,NA,4324.3,1,NA,NA,16324.3,,MP_NT,moldboard plow (15 cm),moldboard plow (15 cm),no-tillage,no-tillage,1,16,14246,Organic Carbon (Total),Chemical,277.5015609,12000,0-25 cm,Years 41-45,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,298,1970-42,42,0,Tillage,Soil,soil total nitrogen,0-5 cm,42,,kg/ha,,mean,0,NA,NA,664.33,1,NA,NA,1740.94,,MP_NT,moldboard plow (15 cm),moldboard plow (15 cm),no-tillage,no-tillage,1,16,13787,Nitrogen (Total),Chemical,162.0595186,1076.61,0-25 cm,Years 41-45,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,298,1970-42,42,0,Tillage,Soil,soil organic carbon stock (C3-C) in topsoil,0-5 cm,42,,kg C/ha,,mean,0,NA,NA,2054.05,1,NA,NA,1297.3,,MP_NT,moldboard plow (15 cm),moldboard plow (15 cm),no-tillage,no-tillage,1,16,14054,Organic Carbon (Total),Chemical,-36.84184903,-756.75,0-25 cm,Years 41-45,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,298,1970-42,42,0,Tillage,Soil,soil organic carbon content,0-5 cm,42,,kg/ha,,mean,0,NA,NA,6349.3,1,NA,NA,17524.14,,MP_NT,moldboard plow (15 cm),moldboard plow (15 cm),no-tillage,no-tillage,1,16,14285,Organic Carbon (Total),Chemical,176.001134,11174.84,0-25 cm,Years 41-45,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,298,1970-42,42,0,Tillage,Water,total phosphorus in sediment runoff,,42,,kg/ha,,mean,0,NA,NA,0.09,1,NA,NA,0.26,,MP_NT,moldboard plow (15 cm),moldboard plow (15 cm),no-tillage,no-tillage,1,16,527,Phosphorus,Nutrient Runoff,188.8888889,0.17,NA,Years 41-45,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 0 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,6050,2,NA,NA,5300,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,11994,Corn,Yield,-12.39669421,-750,NA,Year 1,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 0 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,6050,2,NA,NA,5300,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,11994,Corn,Yield,-12.39669421,-750,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 0 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,6050,2,NA,NA,5300,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,11994,Corn,Yield,-12.39669421,-750,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 0 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,6050,2,NA,NA,5300,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,11994,Corn,Yield,-12.39669421,-750,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 0 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,6130,2,NA,NA,5300,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12016,Corn,Yield,-13.53996737,-830,NA,Year 1,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 0 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,6130,2,NA,NA,5300,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12016,Corn,Yield,-13.53996737,-830,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 0 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,6130,2,NA,NA,5300,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12016,Corn,Yield,-13.53996737,-830,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 0 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,6130,2,NA,NA,5300,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12016,Corn,Yield,-13.53996737,-830,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 45 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,6770,2,NA,NA,6110,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12036,Corn,Yield,-9.748892171,-660,NA,Year 1,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 45 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,6770,2,NA,NA,6110,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12036,Corn,Yield,-9.748892171,-660,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 45 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,6770,2,NA,NA,6110,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12036,Corn,Yield,-9.748892171,-660,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 45 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,6770,2,NA,NA,6110,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12036,Corn,Yield,-9.748892171,-660,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 0 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,7060,2,NA,NA,6590,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12044,Corn,Yield,-6.657223796,-470,NA,Year 1,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 0 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,7060,2,NA,NA,6590,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12044,Corn,Yield,-6.657223796,-470,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 0 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,7060,2,NA,NA,6590,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12044,Corn,Yield,-6.657223796,-470,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 0 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,7060,2,NA,NA,6590,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12044,Corn,Yield,-6.657223796,-470,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 0 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,7250,1,NA,NA,7060,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12047,Corn,Yield,-2.620689655,-190,NA,Year 1,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 0 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,7250,1,NA,NA,7060,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12047,Corn,Yield,-2.620689655,-190,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 0 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,7250,1,NA,NA,7060,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12047,Corn,Yield,-2.620689655,-190,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 0 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,7250,1,NA,NA,7060,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12047,Corn,Yield,-2.620689655,-190,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 0 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,7250,2,NA,NA,6590,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12050,Corn,Yield,-9.103448276,-660,NA,Year 1,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 0 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,7250,2,NA,NA,6590,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12050,Corn,Yield,-9.103448276,-660,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 0 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,7250,2,NA,NA,6590,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12050,Corn,Yield,-9.103448276,-660,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 0 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,7250,2,NA,NA,6590,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12050,Corn,Yield,-9.103448276,-660,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 45 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,7810,1,NA,NA,6770,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12051,Corn,Yield,-13.3162612,-1040,NA,Year 1,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 45 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,7810,1,NA,NA,6770,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12051,Corn,Yield,-13.3162612,-1040,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 45 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,7810,1,NA,NA,6770,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12051,Corn,Yield,-13.3162612,-1040,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 45 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,7810,1,NA,NA,6770,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12051,Corn,Yield,-13.3162612,-1040,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 45 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,7810,2,NA,NA,6110,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12066,Corn,Yield,-21.76696543,-1700,NA,Year 1,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 45 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,7810,2,NA,NA,6110,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12066,Corn,Yield,-21.76696543,-1700,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 45 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,7810,2,NA,NA,6110,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12066,Corn,Yield,-21.76696543,-1700,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 45 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,7810,2,NA,NA,6110,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12066,Corn,Yield,-21.76696543,-1700,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 90 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,8610,2,NA,NA,8060,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12092,Corn,Yield,-6.387921022,-550,NA,Year 1,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 90 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,8610,2,NA,NA,8060,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12092,Corn,Yield,-6.387921022,-550,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 90 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,8610,2,NA,NA,8060,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12092,Corn,Yield,-6.387921022,-550,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 90 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,8610,2,NA,NA,8060,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12092,Corn,Yield,-6.387921022,-550,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 45 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,8820,1,NA,NA,9350,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12093,Corn,Yield,6.009070295,530,NA,Year 1,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 45 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,8820,1,NA,NA,9350,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12093,Corn,Yield,6.009070295,530,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 45 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,8820,1,NA,NA,9350,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12093,Corn,Yield,6.009070295,530,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 45 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,8820,1,NA,NA,9350,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12093,Corn,Yield,6.009070295,530,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 45 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,8820,2,NA,NA,8330,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12094,Corn,Yield,-5.555555556,-490,NA,Year 1,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 45 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,8820,2,NA,NA,8330,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12094,Corn,Yield,-5.555555556,-490,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
